row_id,column,value,error_type,anomaly_score,col_contribution,subtype
1651,src,ord,DIST,18.14302635192871,28.622931908303563,row
1653,src,ord,DIST,15.954840660095215,28.69494922158219,row
1655,src,ord,DIST,11.239760398864746,27.84229896315978,row
1657,src,ord,DIST,17.43659019470215,27.917611406777997,row
1660,src,ord,DIST,14.61580753326416,28.544551373121482,row
1733,act_dep_time,12:35 p.m.            Delayed,DIST,20.150161743164062,30.099638476624207,row
1737,src,ua,DIST,19.0216064453125,30.081953647225298,row
1739,src,ua,DIST,17.534759521484375,31.143955133508094,row
1743,src,ua,DIST,19.269174575805664,30.727314435318235,row
1744,src,ua,DIST,22.32094955444336,28.004852590396524,row
1747,act_dep_time,11:08 p.m.            On Time,DIST,18.542905807495117,26.655341938200625,row
1752,src,ua,DIST,16.038429260253906,31.126568258615666,row
1768,sched_arr_time,6:55 a.m.  Fri 02-Dec-2011,DIST,30.075464248657227,35.030374432209456,row
1789,act_arr_time,3:20 p.m. (Runway),DIST,8.33337116241455,15.876151695589188,row
1803,sched_arr_time,12:21 a.m.  Fri 02-Dec-2011,DIST,31.742555618286133,36.313796496852625,row
1818,sched_arr_time,5:50 a.m.  Fri 02-Dec-2011,DIST,29.771886825561523,34.77065455736286,row
1819,sched_arr_time,12:29 a.m.  Fri 02-Dec-2011,DIST,31.98407554626465,36.39325993493087,row
1820,sched_arr_time,12:15 a.m.  Fri 02-Dec-2011,DIST,31.675809860229492,36.259401410858004,row
1863,act_arr_time,10:30 p.m. (Estimated),DIST,10.635658264160156,18.88435118461631,row
1894,act_arr_time,9:52 p.m. (Estimated),DIST,10.05057430267334,17.433817800577412,row
1931,act_arr_time,9:19 p.m. (Estimated),DIST,9.174241065979004,17.081240580998752,row
1960,sched_arr_time,6:55 a.m. Dec 02,DIST,12.006786346435547,16.49421252269245,row
1995,sched_arr_time,12:21 a.m. Dec 02,DIST,12.75445556640625,18.42114159501675,row
2010,sched_arr_time,5:50 a.m. Dec 02,DIST,11.872127532958984,16.76376508024653,row
2011,sched_arr_time,12:29 a.m. Dec 02,DIST,12.8953275680542,17.90336604052045,row
2012,sched_arr_time,12:15 a.m. Dec 02,DIST,12.676827430725098,18.47720275878202,row
2020,sched_arr_time,5:11 a.m.Dec 02,DIST,10.454643249511719,14.267156012505406,row
2060,sched_arr_time,6:55 a.m.  Fri 02-Dec-2011,DIST,30.480712890625,34.58919327339313,row
2095,sched_arr_time,12:21 a.m.  Fri 02-Dec-2011,DIST,31.88583755493164,36.49571336367037,row
2110,sched_arr_time,5:50 a.m.  Fri 02-Dec-2011,DIST,30.196548461914062,34.18179301798538,row
2111,sched_arr_time,12:29 a.m.  Fri 02-Dec-2011,DIST,31.953174591064453,36.48153758331668,row
2112,sched_arr_time,12:15 a.m.  Fri 02-Dec-2011,DIST,31.798320770263672,36.286397518463836,row
2165,sched_arr_time,6:55 a.m. Dec 02,DIST,11.225116729736328,20.176193566343514,row
2200,sched_arr_time,12:21 a.m. Dec 02,DIST,12.112676620483398,20.34968403304664,row
2215,sched_arr_time,5:50 a.m. Dec 02,DIST,11.112295150756836,20.61020964945916,row
2216,sched_arr_time,12:29 a.m. Dec 02,DIST,12.26639175415039,19.970352952283445,row
2217,sched_arr_time,12:15 a.m. Dec 02,DIST,12.029705047607422,20.071789791196785,row
2225,sched_arr_time,5:11 a.m.Dec 02,DIST,9.631680488586426,17.960366608588046,row
2324,act_arr_time,10:30 p.m. (Estimated),DIST,10.657388687133789,17.42996125624258,row
